line_id,transaction_id,datetime,shop_id,product_id,quantity,price,cost
L0004881,T002778,2025-10-30 10:44:00,S001,P041,1,90,25
L0004664,T002656,2025-10-30 10:51:45,S001,P038,2,115,30
L0017557,T009808,2025-10-30 10:55:00,S001,P006,1,160,60
L0017558,T009808,2025-10-30 10:55:00,S001,P049,1,165,45
L0019868,T011069,2025-10-30 11:03:00,S001,P071,1,325,190
L0019869,T011069,2025-10-30 11:03:00,S001,P010,1,210,80
L0027057,T015098,2025-10-30 11:15:30,S001,P068,1,295,180
L0027058,T015098,2025-10-30 11:15:30,S001,P007,1,195,75
L0027059,T015098,2025-10-30 11:15:30,S001,P069,1,315,195
L0030763,T017135,2025-10-30 11:32:45,S002,P023,1,300,135
L0016070,T008980,2025-10-30 11:34:15,S003,P069,1,315,360
L0016071,T008980,2025-10-30 11:34:15,S003,P058,1,130,150
L0003859,T002193,2025-10-30 12:18:15,S001,P059,1,245,130
L0027724,T015476,2025-10-30 14:03:00,S001,P002,1,125,50
L0027725,T015476,2025-10-30 14:03:00,S001,P006,1,155,60
L0008764,T004971,2025-10-30 14:04:00,S001,P015,1,270,85
L0008765,T004971,2025-10-30 14:04:00,S001,P038,1,120,35
L0008766,T004971,2025-10-30 14:04:00,S001,P030,1,225,95
L0001552,T000890,2025-10-30 15:31:00,S003,P014,1,215,145
L0001553,T000890,2025-10-30 15:31:00,S003,P027,1,270,205
L0001554,T000890,2025-10-30 15:31:00,S003,P067,1,185,205
L0001555,T000890,2025-10-30 15:31:00,S003,P061,1,85,90
L0018298,T010215,2025-10-30 16:10:00,S002,P015,1,260,100
L0018299,T010215,2025-10-30 16:10:00,S002,P070,2,335,230
L0019674,T010961,2025-10-30 16:45:15,S003,P018,1,215,155
L0019675,T010961,2025-10-30 16:45:15,S003,P069,1,315,370
L0019253,T010731,2025-10-30 18:25:30,S001,P067,2,185,95
L0019254,T010731,2025-10-30 18:25:30,S001,P055,1,200,60
L0028780,T016041,2025-10-30 19:05:00,S001,P026,1,235,85
L0028781,T016041,2025-10-30 19:05:00,S001,P070,1,335,220
L0023750,T013249,2025-10-30 19:24:45,S001,P066,3,125,65
L0023751,T013249,2025-10-30 19:24:45,S001,P008,1,245,80
L0001214,T000697,2025-10-30 20:59:00,S002,P018,1,230,95
L0013559,T007611,2025-10-31 08:03:30,S002,P005,1,110,50
L0007386,T004194,2025-10-31 08:04:00,S003,P013,3,170,120
L0019656,T010950,2025-10-31 08:30:30,S003,P033,1,185,130
L0028143,T015695,2025-10-31 08:40:00,S001,P018,1,225,85
L0015797,T008821,2025-10-31 08:44:30,S002,P065,1,155,95
L0015798,T008821,2025-10-31 08:44:30,S002,P072,1,355,220
L0018242,T010185,2025-10-31 08:58:15,S003,P010,1,185,150
L0025469,T014217,2025-10-31 09:07:30,S001,P071,1,325,210
L0025992,T014516,2025-10-31 09:19:15,S002,P005,1,120,50
L0031142,T017337,2025-10-31 09:20:30,S001,P013,1,170,55
L0023930,T013346,2025-10-31 09:49:15,S001,P034,1,245,100
L0004094,T002331,2025-10-31 10:09:00,S002,P051,1,250,80
L0004095,T002331,2025-10-31 10:09:00,S002,P060,3,255,145
L0028298,T015777,2025-10-31 10:16:30,S001,P026,1,235,95
L0028299,T015777,2025-10-31 10:16:30,S001,P058,1,145,75
L0028300,T015777,2025-10-31 10:16:30,S001,P005,1,110,40
L0028301,T015777,2025-10-31 10:16:30,S001,P015,1,260,95
L0005507,T003120,2025-10-31 10:22:00,S003,P017,1,160,120
L0005508,T003120,2025-10-31 10:22:00,S003,P045,2,105,65
L0025967,T014505,2025-10-31 10:49:15,S002,P009,2,160,60
L0012375,T006963,2025-10-31 11:15:30,S002,P068,1,295,185
L0012376,T006963,2025-10-31 11:15:30,S002,P058,1,145,85
L0025386,T014174,2025-10-31 11:24:00,S003,P013,2,170,130
L0025387,T014174,2025-10-31 11:24:00,S003,P063,1,225,260
L0025388,T014174,2025-10-31 11:24:00,S003,P071,1,325,350
L0025389,T014174,2025-10-31 11:24:00,S003,P067,1,175,200
L0029643,T016516,2025-10-31 12:12:00,S002,P014,1,220,95
L0029644,T016516,2025-10-31 12:12:00,S002,P071,1,325,215
L0001659,T000948,2025-10-31 12:20:00,S001,P070,1,335,195
L0022723,T012689,2025-10-31 12:23:45,S002,P038,1,115,35
L0022724,T012689,2025-10-31 12:23:45,S002,P071,1,325,205
L0014202,T007958,2025-10-31 12:46:30,S002,P072,1,355,220
L0014203,T007958,2025-10-31 12:46:30,S002,P070,1,335,225
L0014699,T008225,2025-10-31 12:49:45,S001,P072,1,355,205
L0014700,T008225,2025-10-31 12:49:45,S001,P043,1,150,45
L0014701,T008225,2025-10-31 12:49:45,S001,P015,1,260,85
L0014702,T008225,2025-10-31 12:49:45,S001,P068,1,295,165
L0018697,T010428,2025-10-31 12:53:00,S002,P060,1,255,135
L0018698,T010428,2025-10-31 12:53:00,S002,P072,1,355,240
L0004139,T002354,2025-10-31 14:04:45,S001,P019,1,275,95
L0013155,T007391,2025-10-31 14:45:45,S002,P022,1,250,105
L0013156,T007391,2025-10-31 14:45:45,S002,P010,1,210,70
L0011160,T006281,2025-10-31 15:07:00,S001,P021,1,190,75
L0007665,T004348,2025-10-31 15:09:00,S001,P057,1,155,85
L0005831,T003294,2025-10-31 15:20:30,S001,P063,1,225,105
L0005832,T003294,2025-10-31 15:20:30,S001,P042,1,125,40
L0004215,T002400,2025-10-31 15:50:15,S003,P068,1,295,320
L0005868,T003312,2025-10-31 16:19:45,S001,P010,1,210,70
L0008531,T004840,2025-10-31 16:42:45,S002,P038,1,115,35
L0033540,T018676,2025-10-31 16:58:45,S002,P020,1,355,145
L0024149,T013466,2025-10-31 17:13:15,S002,P006,1,155,55
L0024581,T013704,2025-10-31 17:13:30,S002,P018,1,230,95
L0024582,T013704,2025-10-31 17:13:30,S002,P011,1,250,110
L0024583,T013704,2025-10-31 17:13:30,S002,P057,2,155,80
L0011289,T006354,2025-10-31 18:45:00,S002,P050,1,225,60
L0030289,T016878,2025-10-31 18:53:30,S001,P041,1,100,30
L0011166,T006285,2025-10-31 19:18:00,S001,P055,1,205,65
L0011167,T006285,2025-10-31 19:18:00,S001,P070,1,335,190
L0005736,T003242,2025-11-01 09:02:00,S001,P029,1,160,70
L0010055,T005696,2025-11-01 09:38:00,S002,P070,1,335,210
L0010056,T005696,2025-11-01 09:38:00,S002,P067,1,185,110
L0012780,T007189,2025-11-01 10:17:15,S001,P066,1,120,65
L0012619,T007102,2025-11-01 10:21:00,S001,P007,1,170,60
L0012620,T007102,2025-11-01 10:21:00,S001,P063,1,225,115
L0024999,T013956,2025-11-01 11:48:00,S003,P070,1,320,370
L0023054,T012875,2025-11-01 12:22:00,S002,P034,1,240,100
L0023055,T012875,2025-11-01 12:22:00,S002,P003,1,150,65
L0023056,T012875,2025-11-01 12:22:00,S002,P062,2,175,100
L0009558,T005421,2025-11-01 12:35:00,S003,P069,3,285,350
L0017242,T009642,2025-11-01 12:36:30,S002,P014,1,215,75
L0017243,T009642,2025-11-01 12:36:30,S002,P071,1,325,215
L0017244,T009642,2025-11-01 12:36:30,S002,P072,1,355,240
L0033545,T018679,2025-11-01 12:49:15,S002,P071,1,325,210
L0033546,T018679,2025-11-01 12:49:15,S002,P057,1,155,85
L0033547,T018679,2025-11-01 12:49:15,S002,P001,1,105,40
L0027829,T015526,2025-11-01 12:52:00,S003,P071,1,325,350
L0027830,T015526,2025-11-01 12:52:00,S003,P057,1,155,155
L0031520,T017557,2025-11-01 13:00:30,S003,P069,1,300,345
L0031521,T017557,2025-11-01 13:00:30,S003,P010,1,205,140
L0016120,T009006,2025-11-01 13:06:15,S001,P071,1,325,195
L0016121,T009006,2025-11-01 13:06:15,S001,P068,1,295,190
L0027484,T015338,2025-11-01 13:43:30,S002,P071,1,325,195
L0010496,T005923,2025-11-01 14:19:00,S002,P066,1,125,70
L0010497,T005923,2025-11-01 14:19:00,S002,P009,1,160,65
L0016918,T009453,2025-11-01 14:54:00,S002,P010,1,205,80
L0023059,T012878,2025-11-01 14:54:00,S002,P018,1,225,95
L0029048,T016182,2025-11-01 15:07:00,S003,P005,1,110,85
L0032529,T018123,2025-11-01 15:28:00,S001,P057,3,155,75
L0032530,T018123,2025-11-01 15:28:00,S001,P063,1,225,115
L0030320,T016895,2025-11-01 15:38:30,S001,P009,1,160,55
L0024935,T013917,2025-11-01 16:03:00,S003,P030,1,220,160
L0022266,T012427,2025-11-01 16:04:00,S003,P010,1,195,140
L0022267,T012427,2025-11-01 16:04:00,S003,P064,1,135,140
L0013760,T007725,2025-11-01 16:53:45,S002,P011,1,250,90
L0013761,T007725,2025-11-01 16:53:45,S002,P059,1,245,130
L0013762,T007725,2025-11-01 16:53:45,S002,P046,1,135,40
L0013763,T007725,2025-11-01 16:53:45,S002,P060,1,255,130
L0030466,T016970,2025-11-01 17:01:00,S003,P042,1,125,80
L0030467,T016970,2025-11-01 17:01:00,S003,P059,1,245,245
L0027892,T015561,2025-11-01 17:04:00,S002,P065,1,165,90
L0027893,T015561,2025-11-01 17:04:00,S002,P001,1,100,40
L0027894,T015561,2025-11-01 17:04:00,S002,P035,1,295,130
L0027635,T015428,2025-11-01 17:44:15,S003,P006,1,155,110
L0027636,T015428,2025-11-01 17:44:15,S003,P069,1,315,325
L0027637,T015428,2025-11-01 17:44:15,S003,P022,1,245,185
L0022619,T012630,2025-11-01 18:09:15,S003,P064,1,135,130
L0022620,T012630,2025-11-01 18:09:15,S003,P045,1,105,60
L0003919,T002230,2025-11-01 18:30:30,S002,P038,1,115,35
L0006938,T003943,2025-11-01 20:54:15,S003,P049,1,175,120
L0010678,T006021,2025-11-02 08:04:00,S002,P013,1,170,70
L0004697,T002674,2025-11-02 08:18:00,S002,P017,1,175,70
L0009720,T005509,2025-11-02 09:57:45,S002,P010,1,185,90
L0022008,T012289,2025-11-02 10:47:00,S002,P006,1,155,55
L0009535,T005408,2025-11-02 11:16:00,S001,P026,1,235,90
L0009536,T005408,2025-11-02 11:16:00,S001,P071,1,325,200
L0002869,T001650,2025-11-02 11:18:00,S002,P072,1,355,230
L0002870,T001650,2025-11-02 11:18:00,S002,P068,1,295,190
L0002871,T001650,2025-11-02 11:18:00,S002,P061,1,95,55
L0009263,T005256,2025-11-02 12:24:45,S003,P068,1,295,320
L0009264,T005256,2025-11-02 12:24:45,S003,P022,1,235,170
L0014155,T007935,2025-11-02 13:10:00,S003,P015,1,260,195
L0018309,T010219,2025-11-02 13:26:30,S002,P070,1,335,220
L0031474,T017532,2025-11-02 13:44:30,S002,P003,1,155,55
L0031475,T017532,2025-11-02 13:44:30,S002,P070,1,335,205
L0021024,T011716,2025-11-02 13:45:00,S002,P070,1,335,205
L0023124,T012913,2025-11-02 14:30:00,S001,P064,3,135,65
L0023125,T012913,2025-11-02 14:30:00,S001,P007,1,190,65
L0023126,T012913,2025-11-02 14:30:00,S001,P061,2,95,55
L0011225,T006319,2025-11-02 14:57:45,S001,P043,1,150,35
L0011226,T006319,2025-11-02 14:57:45,S001,P057,1,155,80
L0011227,T006319,2025-11-02 14:57:45,S001,P054,1,165,50
L0004877,T002776,2025-11-02 14:59:00,S001,P011,1,260,85
L0012784,T007192,2025-11-02 15:06:30,S001,P015,1,270,100
L0035506,T019767,2025-11-02 15:08:00,S001,P065,1,165,80
L0035507,T019767,2025-11-02 15:08:00,S001,P011,1,250,90
L0034135,T018994,2025-11-02 15:55:00,S001,P009,1,160,55
L0034136,T018994,2025-11-02 15:55:00,S001,P037,1,90,25
L0034137,T018994,2025-11-02 15:55:00,S001,P043,1,150,40
L0034138,T018994,2025-11-02 15:55:00,S001,P067,1,185,90
L0008015,T004545,2025-11-02 16:11:00,S003,P016,1,340,235
L0003485,T001995,2025-11-02 16:14:45,S002,P033,1,190,75
L0018590,T010365,2025-11-02 16:20:00,S001,P002,1,130,45
L0016061,T008975,2025-11-02 17:44:00,S001,P010,1,205,70
L0033479,T018640,2025-11-02 17:53:00,S002,P035,1,295,130
L0033480,T018640,2025-11-02 17:53:00,S002,P001,1,100,35
L0017489,T009772,2025-11-02 18:29:30,S001,P070,1,335,215
L0017490,T009772,2025-11-02 18:29:30,S001,P050,1,225,55
L0001699,T000972,2025-11-02 18:43:00,S001,P067,1,185,100
L0029608,T016496,2025-11-02 18:50:15,S001,P011,1,250,100
L0029609,T016496,2025-11-02 18:50:15,S001,P010,1,210,70
L0034702,T019319,2025-11-02 19:53:00,S001,P010,1,205,70
L0034703,T019319,2025-11-02 19:53:00,S001,P037,1,90,25
L0034704,T019319,2025-11-02 19:53:00,S001,P049,1,175,40
L0025435,T014199,2025-11-02 20:01:30,S001,P014,1,220,75
L0025186,T014056,2025-11-02 20:14:45,S001,P025,2,185,65
L0025187,T014056,2025-11-02 20:14:45,S001,P068,1,295,195
L0003117,T001789,2025-11-03 08:17:00,S001,P018,1,210,85
L0011359,T006400,2025-11-03 08:38:00,S003,P003,1,150,105
L0035489,T019756,2025-11-03 08:43:00,S002,P012,1,335,105
L0015224,T008505,2025-11-03 08:56:45,S002,P024,1,395,145
L0000796,T000462,2025-11-03 09:03:15,S001,P017,1,160,55
L0032376,T018036,2025-11-03 09:19:00,S003,P033,1,165,140
L0015325,T008557,2025-11-03 09:33:00,S001,P013,1,155,55
L0015326,T008557,2025-11-03 09:33:00,S001,P017,1,180,70
L0026402,T014737,2025-11-03 09:51:00,S002,P037,1,95,35
L0007632,T004331,2025-11-03 09:53:00,S002,P062,1,165,105
L0024561,T013695,2025-11-03 09:53:45,S001,P014,1,215,65
L0024562,T013695,2025-11-03 09:53:45,S001,P030,2,205,90
L0022491,T012564,2025-11-03 10:14:00,S001,P002,1,130,45
L0022492,T012564,2025-11-03 10:14:00,S001,P025,1,185,65
L0022493,T012564,2025-11-03 10:14:00,S001,P057,1,155,85
L0012743,T007169,2025-11-03 10:58:15,S002,P030,1,225,105
L0012744,T007169,2025-11-03 10:58:15,S002,P060,1,240,145
L0000231,T000131,2025-11-03 11:14:15,S001,P069,1,315,205
L0018334,T010233,2025-11-03 12:11:00,S001,P070,1,335,205
L0018335,T010233,2025-11-03 12:11:00,S001,P068,2,295,185
L0018336,T010233,2025-11-03 12:11:00,S001,P071,1,325,185
L0010600,T005978,2025-11-03 12:12:00,S002,P017,1,180,75
L0010601,T005978,2025-11-03 12:12:00,S002,P015,1,260,105
L0029907,T016671,2025-11-03 12:17:00,S003,P046,1,135,85
L0029908,T016671,2025-11-03 12:17:00,S003,P043,1,150,90
L0029909,T016671,2025-11-03 12:17:00,S003,P069,1,285,345
L0025508,T014242,2025-11-03 12:54:30,S001,P008,1,250,75
L0025509,T014242,2025-11-03 12:54:30,S001,P013,3,175,55
L0014515,T008127,2025-11-03 13:12:15,S001,P020,1,355,130
L0014516,T008127,2025-11-03 13:12:15,S001,P070,1,335,220
L0017699,T009890,2025-11-03 14:10:15,S003,P043,1,150,100
L0015672,T008754,2025-11-03 14:43:00,S003,P030,1,200,165
L0015673,T008754,2025-11-03 14:43:00,S003,P045,1,105,70
L0006410,T003630,2025-11-03 15:11:15,S001,P020,1,355,125
L0026184,T014621,2025-11-03 16:13:00,S003,P062,1,175,185
L0014264,T007991,2025-11-03 16:46:00,S002,P007,1,190,85
L0023442,T013094,2025-11-03 16:57:30,S002,P032,1,350,140
L0014469,T008106,2025-11-03 17:23:45,S001,P014,1,215,80
L0014470,T008106,2025-11-03 17:23:45,S001,P008,1,245,90
L0012666,T007127,2025-11-03 17:54:45,S001,P011,1,250,80
L0012667,T007127,2025-11-03 17:54:45,S001,P060,1,255,125
L0000009,T000005,2025-11-03 18:49:00,S002,P004,1,200,70
L0017331,T009689,2025-11-03 19:07:00,S001,P025,1,190,70
L0017332,T009689,2025-11-03 19:07:00,S001,P010,1,205,70
L0032500,T018109,2025-11-03 19:11:15,S001,P036,1,380,125
L0032501,T018109,2025-11-03 19:11:15,S001,P059,1,245,120
L0033506,T018656,2025-11-03 19:16:00,S002,P010,1,210,90
L0033507,T018656,2025-11-03 19:16:00,S002,P065,1,165,90
L0033508,T018656,2025-11-03 19:16:00,S002,P066,1,125,70
L0001790,T001031,2025-11-03 19:35:30,S001,P046,1,135,40
L0019997,T011141,2025-11-03 20:03:30,S001,P043,1,150,45
L0025510,T014243,2025-11-04 08:16:45,S001,P009,1,160,55
L0022679,T012666,2025-11-04 08:56:30,S001,P068,1,280,185
L0019238,T010723,2025-11-04 09:01:15,S002,P009,2,145,65
L0019239,T010723,2025-11-04 09:01:15,S002,P003,1,155,60
L0019240,T010723,2025-11-04 09:01:15,S002,P037,1,80,30
L0035269,T019623,2025-11-04 09:12:45,S003,P006,1,155,105
L0035270,T019623,2025-11-04 09:12:45,S003,P065,2,155,170
L0026383,T014726,2025-11-04 09:19:45,S002,P057,1,145,80
L0014394,T008067,2025-11-04 09:28:00,S003,P006,1,155,115
L0014395,T008067,2025-11-04 09:28:00,S003,P057,1,155,155
L0007780,T004412,2025-11-04 09:29:15,S002,P008,1,220,95
L0028694,T015992,2025-11-04 12:02:00,S001,P070,1,335,215
L0028695,T015992,2025-11-04 12:02:00,S001,P043,1,150,40
L0000996,T000578,2025-11-04 12:36:00,S001,P009,1,165,50
L0018782,T010476,2025-11-04 12:45:30,S001,P062,1,175,95
L0018783,T010476,2025-11-04 12:45:30,S001,P069,1,315,185
L0035251,T019611,2025-11-04 13:38:00,S003,P043,1,140,90
L0035252,T019611,2025-11-04 13:38:00,S003,P070,1,300,350
L0017454,T009753,2025-11-04 13:51:00,S001,P069,1,315,195
L0017455,T009753,2025-11-04 13:51:00,S001,P068,1,295,175
L0017456,T009753,2025-11-04 13:51:00,S001,P070,1,335,205
L0021816,T012173,2025-11-04 15:22:30,S001,P042,1,130,30
L0021817,T012173,2025-11-04 15:22:30,S001,P007,1,190,60
L0021818,T012173,2025-11-04 15:22:30,S001,P015,1,260,90
L0000570,T000326,2025-11-04 15:36:00,S002,P066,1,125,75
L0021445,T011961,2025-11-04 17:10:15,S002,P027,1,285,115
L0003829,T002177,2025-11-04 17:36:00,S002,P023,1,300,120
L0006763,T003848,2025-11-04 17:52:00,S003,P023,1,300,215
L0035698,T019873,2025-11-04 19:34:00,S001,P039,1,140,35
L0016819,T009400,2025-11-04 19:52:30,S001,P005,1,120,40
L0016820,T009400,2025-11-04 19:52:30,S001,P050,1,230,60
L0017176,T009607,2025-11-05 08:00:00,S001,P002,1,125,40
L0033290,T018533,2025-11-05 08:37:15,S001,P005,1,125,40
L0029064,T016190,2025-11-05 09:03:00,S002,P009,1,160,70
L0028826,T016064,2025-11-05 10:37:00,S003,P068,1,295,335
L0010132,T005737,2025-11-05 10:56:00,S001,P071,1,325,205
L0010133,T005737,2025-11-05 10:56:00,S001,P002,1,130,40
L0016976,T009488,2025-11-05 11:23:15,S003,P069,2,315,355
L0016977,T009488,2025-11-05 11:23:15,S003,P068,1,280,315
L0027529,T015367,2025-11-05 12:02:45,S002,P005,1,120,45
L0027530,T015367,2025-11-05 12:02:45,S002,P071,1,325,205
L0027531,T015367,2025-11-05 12:02:45,S002,P072,1,355,245
L0008962,T005085,2025-11-05 12:09:45,S001,P062,1,175,85
L0012338,T006946,2025-11-05 12:10:15,S002,P043,1,155,40
L0012339,T006946,2025-11-05 12:10:15,S002,P071,1,325,220
L0025768,T014386,2025-11-05 12:11:00,S002,P022,1,245,100
L0025769,T014386,2025-11-05 12:11:00,S002,P035,1,305,135
L0025770,T014386,2025-11-05 12:11:00,S002,P055,1,200,75
L0010350,T005851,2025-11-05 12:59:30,S002,P008,1,250,80
L0034466,T019187,2025-11-05 13:44:45,S001,P042,2,125,30
L0034467,T019187,2025-11-05 13:44:45,S001,P072,1,355,210
L0019727,T010989,2025-11-05 14:27:00,S001,P072,1,355,205
L0021553,T012021,2025-11-05 14:40:15,S003,P016,1,340,225
L0021554,T012021,2025-11-05 14:40:15,S003,P002,1,125,95
L0016027,T008957,2025-11-05 14:44:00,S003,P011,1,250,180
L0018380,T010257,2025-11-05 15:57:00,S001,P066,1,125,60
L0014502,T008122,2025-11-05 16:17:15,S001,P017,1,175,70
L0012855,T007231,2025-11-05 16:37:30,S002,P072,1,355,220
L0012856,T007231,2025-11-05 16:37:30,S002,P038,1,120,35
L0018230,T010179,2025-11-05 17:26:15,S003,P063,1,225,225
L0018231,T010179,2025-11-05 17:26:15,S003,P069,1,315,345
L0001527,T000877,2025-11-05 17:26:45,S003,P018,1,225,160
L0001528,T000877,2025-11-05 17:26:45,S003,P056,1,260,160
L0029121,T016228,2025-11-05 17:39:00,S001,P014,1,215,65
L0029122,T016228,2025-11-05 17:39:00,S001,P060,1,255,140
L0021978,T012267,2025-11-05 18:09:30,S002,P050,1,230,80
L0021979,T012267,2025-11-05 18:09:30,S002,P042,1,130,40
L0003128,T001794,2025-11-05 18:33:00,S003,P068,1,295,310
L0001360,T000785,2025-11-05 18:38:00,S001,P045,1,110,30
L0001361,T000785,2025-11-05 18:38:00,S001,P006,1,160,50
L0034856,T019404,2025-11-05 19:33:45,S001,P047,1,165,50
L0012018,T006775,2025-11-05 19:40:00,S001,P018,1,225,85
L0000813,T000473,2025-11-05 19:40:00,S003,P009,1,160,115
L0035331,T019660,2025-11-06 08:23:45,S003,P017,1,175,115
L0002563,T001485,2025-11-06 08:24:00,S003,P017,1,165,130
L0002564,T001485,2025-11-06 08:24:00,S003,P042,1,110,85
L0012618,T007101,2025-11-06 08:25:15,S003,P037,1,90,55
L0022913,T012802,2025-11-06 08:30:00,S002,P019,1,275,110
L0022914,T012802,2025-11-06 08:30:00,S002,P049,1,160,65
L0006773,T003856,2025-11-06 09:34:45,S001,P025,1,185,60
L0002022,T001171,2025-11-06 09:59:00,S002,P015,1,245,100
L0026962,T015046,2025-11-06 09:59:00,S003,P027,1,255,210
L0026963,T015046,2025-11-06 09:59:00,S003,P015,1,245,175
L0026964,T015046,2025-11-06 09:59:00,S003,P059,1,245,250
L0005108,T002892,2025-11-06 10:01:00,S001,P014,1,220,80
L0015893,T008877,2025-11-06 10:04:00,S001,P018,1,200,90
L0012258,T006902,2025-11-06 10:13:45,S002,P030,2,225,95
L0007551,T004289,2025-11-06 10:36:00,S003,P037,1,90,60
L0007552,T004289,2025-11-06 10:36:00,S003,P010,1,205,145
L0007553,T004289,2025-11-06 10:36:00,S003,P038,1,115,70
L0018523,T010331,2025-11-06 11:27:00,S001,P031,1,270,115
L0018524,T010331,2025-11-06 11:27:00,S001,P058,1,145,80
L0002310,T001338,2025-11-06 11:37:15,S002,P068,1,295,175
L0002311,T001338,2025-11-06 11:37:15,S002,P064,1,135,75
L0002312,T001338,2025-11-06 11:37:15,S002,P018,1,225,90
L0034980,T019470,2025-11-06 12:07:00,S002,P011,1,250,105
L0034981,T019470,2025-11-06 12:07:00,S002,P059,1,245,140
L0025746,T014377,2025-11-06 12:45:00,S001,P026,1,240,90
L0025747,T014377,2025-11-06 12:45:00,S001,P063,1,225,110
L0025748,T014377,2025-11-06 12:45:00,S001,P067,2,185,90
L0002872,T001651,2025-11-06 13:17:30,S003,P054,1,150,115
L0002873,T001651,2025-11-06 13:17:30,S003,P070,2,335,390
L0002874,T001651,2025-11-06 13:17:30,S003,P072,1,355,390
L0012544,T007059,2025-11-06 14:51:30,S002,P039,1,145,45
L0012691,T007139,2025-11-06 15:01:00,S001,P009,1,160,60
L0012692,T007139,2025-11-06 15:01:00,S001,P064,3,135,65
L0000336,T000189,2025-11-06 15:09:30,S001,P060,1,255,140
L0009547,T005414,2025-11-06 15:19:45,S002,P007,1,195,75
L0000556,T000315,2025-11-06 15:45:00,S001,P011,1,260,90
L0000557,T000315,2025-11-06 15:45:00,S001,P049,1,175,40
L0035763,T019908,2025-11-06 16:02:15,S002,P035,1,305,130
L0008247,T004679,2025-11-06 16:05:00,S001,P019,1,285,100
L0021065,T011742,2025-11-06 16:09:30,S002,P007,2,190,80
L0021066,T011742,2025-11-06 16:09:30,S002,P068,1,295,185
L0017080,T009552,2025-11-06 16:33:00,S001,P005,1,120,45
L0014020,T007863,2025-11-06 16:53:45,S003,P062,1,175,195
L0014021,T007863,2025-11-06 16:53:45,S003,P026,1,235,170
L0031984,T017814,2025-11-06 17:11:00,S001,P004,1,200,60
L0031985,T017814,2025-11-06 17:11:00,S001,P055,1,200,60
L0025800,T014405,2025-11-06 17:19:00,S002,P016,1,350,110
L0003804,T002163,2025-11-06 18:32:00,S002,P045,1,110,35
L0009567,T005428,2025-11-06 18:52:00,S001,P025,1,190,75
L0009568,T005428,2025-11-06 18:52:00,S001,P011,1,250,95
L0006875,T003910,2025-11-06 18:59:00,S003,P025,1,185,135
L0029820,T016619,2025-11-06 19:02:45,S001,P071,1,325,195
L0029294,T016317,2025-11-06 19:12:00,S002,P043,1,150,50
L0002343,T001359,2025-11-06 20:14:00,S003,P056,1,260,170
L0011203,T006304,2025-11-06 20:32:00,S002,P049,1,175,55
L0011530,T006495,2025-11-07 08:09:00,S003,P026,1,235,175
L0032683,T018202,2025-11-07 08:22:45,S001,P013,1,170,55
L0032684,T018202,2025-11-07 08:22:45,S001,P060,1,255,120
L0018790,T010481,2025-11-07 08:46:30,S001,P013,1,165,55
L0018791,T010481,2025-11-07 08:46:30,S001,P062,2,175,80
L0001914,T001101,2025-11-07 09:17:00,S002,P057,1,155,95
L0033856,T018844,2025-11-07 09:23:45,S001,P065,1,165,95
L0014152,T007933,2025-11-07 10:23:30,S002,P057,2,155,85
L0014153,T007933,2025-11-07 10:23:30,S002,P061,1,95,55
L0023116,T012909,2025-11-07 10:45:15,S002,P013,1,170,70
L0028649,T015961,2025-11-07 10:48:00,S002,P068,1,295,180
L0031930,T017781,2025-11-07 11:21:45,S003,P065,1,155,165
L0029417,T016387,2025-11-07 11:28:45,S002,P069,1,315,210
L0011313,T006373,2025-11-07 11:48:15,S002,P018,1,225,95
L0011314,T006373,2025-11-07 11:48:15,S002,P066,1,125,70
L0015560,T008686,2025-11-07 12:22:00,S002,P072,1,355,240
L0020325,T011324,2025-11-07 12:49:00,S003,P031,1,270,215
L0020326,T011324,2025-11-07 12:49:00,S003,P068,1,295,315
L0004029,T002291,2025-11-07 12:52:00,S002,P003,1,150,65
L0031471,T017530,2025-11-07 12:53:30,S002,P011,1,250,110
